lat_index,lon_index,latitude,longitude,missing_count,valid_count,missing_fraction,longest_consecutive_missing,number_of_missing_runs,first_missing_date,last_missing_date
60,184,20.0,91.0,296,1123,0.20859760394644117,132,5,2023-12-16T00:00:00.000000000,2024-11-19T00:00:00.000000000
61,184,20.25,91.0,296,1123,0.20859760394644117,132,5,2023-12-16T00:00:00.000000000,2024-11-19T00:00:00.000000000
33,211,13.25,97.75,296,1123,0.20859760394644117,100,4,2023-12-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
34,211,13.5,97.75,296,1123,0.20859760394644117,100,4,2023-12-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
62,184,20.5,91.0,292,1127,0.20577871740662437,136,5,2023-12-16T00:00:00.000000000,2024-11-19T00:00:00.000000000
63,184,20.75,91.0,292,1127,0.20577871740662437,136,5,2023-12-16T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,205,15.25,96.25,288,1131,0.2029598308668076,132,3,2024-01-25T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,206,15.25,96.5,288,1131,0.2029598308668076,132,3,2024-01-25T00:00:00.000000000,2024-11-19T00:00:00.000000000
58,184,19.5,91.0,288,1131,0.2029598308668076,132,5,2023-12-16T00:00:00.000000000,2024-11-19T00:00:00.000000000
59,184,19.75,91.0,288,1131,0.2029598308668076,132,5,2023-12-16T00:00:00.000000000,2024-11-19T00:00:00.000000000
31,211,12.75,97.75,288,1131,0.2029598308668076,100,4,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
32,211,13.0,97.75,288,1131,0.2029598308668076,100,4,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
80,35,25.0,53.75,287,1132,0.2022551092318534,88,13,2021-01-01T00:00:00.000000000,2022-10-21T00:00:00.000000000
41,202,15.25,95.5,284,1135,0.20014094432699084,136,4,2023-12-20T00:00:00.000000000,2024-11-19T00:00:00.000000000
43,195,15.75,93.75,284,1135,0.20014094432699084,108,7,2023-12-12T00:00:00.000000000,2024-11-19T00:00:00.000000000
35,210,13.75,97.5,284,1135,0.20014094432699084,100,5,2023-12-20T00:00:00.000000000,2024-11-19T00:00:00.000000000
57,184,19.25,91.0,280,1139,0.19732205778717407,132,6,2023-12-28T00:00:00.000000000,2024-11-19T00:00:00.000000000
65,181,21.25,90.25,280,1139,0.19732205778717407,108,7,2021-08-28T00:00:00.000000000,2024-11-19T00:00:00.000000000
65,182,21.25,90.5,280,1139,0.19732205778717407,108,7,2021-08-28T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,201,15.25,95.25,276,1143,0.1945031712473573,136,5,2023-12-20T00:00:00.000000000,2024-11-19T00:00:00.000000000
39,207,14.75,96.75,276,1143,0.1945031712473573,132,3,2024-01-25T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,206,15.0,96.5,276,1143,0.1945031712473573,132,3,2024-01-25T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,207,15.0,96.75,276,1143,0.1945031712473573,132,3,2024-01-25T00:00:00.000000000,2024-11-19T00:00:00.000000000
36,209,14.0,97.25,276,1143,0.1945031712473573,108,4,2023-12-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
42,196,15.5,94.0,276,1143,0.1945031712473573,108,6,2023-12-08T00:00:00.000000000,2024-11-19T00:00:00.000000000
42,197,15.5,94.25,276,1143,0.1945031712473573,108,6,2023-12-08T00:00:00.000000000,2024-11-19T00:00:00.000000000
56,185,19.0,91.25,272,1147,0.1916842847075405,128,6,2023-12-16T00:00:00.000000000,2024-11-19T00:00:00.000000000
64,183,21.0,90.75,272,1147,0.1916842847075405,108,6,2023-12-16T00:00:00.000000000,2024-11-19T00:00:00.000000000
32,210,13.0,97.5,272,1147,0.1916842847075405,100,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
33,210,13.25,97.5,272,1147,0.1916842847075405,100,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
34,210,13.5,97.5,272,1147,0.1916842847075405,100,5,2023-12-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
79,33,24.75,53.25,271,1148,0.19097956307258632,64,10,2021-01-01T00:00:00.000000000,2022-12-04T00:00:00.000000000
51,190,17.75,92.5,268,1151,0.18886539816772374,152,4,2023-12-20T00:00:00.000000000,2024-11-19T00:00:00.000000000
36,208,14.0,97.0,268,1151,0.18886539816772374,108,4,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
37,208,14.25,97.0,268,1151,0.18886539816772374,108,4,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
35,209,13.75,97.25,268,1151,0.18886539816772374,100,4,2023-12-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
63,183,20.75,90.75,264,1155,0.18604651162790697,108,7,2023-12-16T00:00:00.000000000,2024-11-19T00:00:00.000000000
30,210,12.5,97.5,264,1155,0.18604651162790697,100,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
31,210,12.75,97.5,264,1155,0.18604651162790697,100,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
24,212,11.0,98.0,260,1159,0.1832276250880902,108,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
25,212,11.25,98.0,260,1159,0.1832276250880902,108,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
42,198,15.5,94.5,260,1159,0.1832276250880902,108,4,2023-12-08T00:00:00.000000000,2024-11-19T00:00:00.000000000
79,32,24.75,53.0,259,1160,0.18252290345313602,64,8,2021-01-01T00:00:00.000000000,2022-12-04T00:00:00.000000000
29,210,12.25,97.5,256,1163,0.18040873854827344,128,4,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
64,182,21.0,90.5,256,1163,0.18040873854827344,108,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
32,209,13.0,97.25,256,1163,0.18040873854827344,100,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
31,209,12.75,97.25,252,1167,0.17758985200845667,100,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
33,209,13.25,97.25,252,1167,0.17758985200845667,100,4,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
34,209,13.5,97.25,252,1167,0.17758985200845667,100,4,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,204,15.25,96.0,248,1171,0.17477096546863988,132,3,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
56,184,19.0,91.0,248,1171,0.17477096546863988,128,6,2023-12-28T00:00:00.000000000,2024-11-19T00:00:00.000000000
38,207,14.5,96.75,248,1171,0.17477096546863988,108,5,2024-01-25T00:00:00.000000000,2024-11-19T00:00:00.000000000
80,34,25.0,53.5,247,1172,0.17406624383368569,76,12,2021-01-01T00:00:00.000000000,2022-08-14T00:00:00.000000000
25,211,11.25,97.75,244,1175,0.1719520789288231,108,6,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
26,211,11.5,97.75,244,1175,0.1719520789288231,108,6,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
28,210,12.0,97.5,240,1179,0.16913319238900634,108,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
37,207,14.25,96.75,240,1179,0.16913319238900634,108,4,2024-01-25T00:00:00.000000000,2024-11-19T00:00:00.000000000
29,209,12.25,97.25,232,1187,0.1634954193093728,100,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
17,138,9.25,79.5,232,1187,0.1634954193093728,24,23,2021-01-24T00:00:00.000000000,2024-08-15T00:00:00.000000000
40,204,15.0,96.0,228,1191,0.160676532769556,132,3,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,205,15.0,96.25,228,1191,0.160676532769556,132,3,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,203,15.25,95.75,228,1191,0.160676532769556,132,3,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
30,209,12.5,97.25,228,1191,0.160676532769556,100,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
27,210,11.75,97.5,224,1195,0.15785764622973925,108,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
31,208,12.75,97.0,224,1195,0.15785764622973925,100,4,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
39,205,14.75,96.25,220,1199,0.15503875968992248,132,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
39,206,14.75,96.5,220,1199,0.15503875968992248,132,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
30,208,12.5,97.0,220,1199,0.15503875968992248,100,4,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
26,210,11.5,97.5,216,1203,0.1522198731501057,108,4,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
65,180,21.25,90.0,216,1203,0.1522198731501057,108,8,2023-10-13T00:00:00.000000000,2024-11-15T00:00:00.000000000
20,212,10.0,98.0,212,1207,0.14940098661028894,96,5,2024-02-10T00:00:00.000000000,2024-11-19T00:00:00.000000000
21,212,10.25,98.0,212,1207,0.14940098661028894,96,5,2024-02-10T00:00:00.000000000,2024-11-19T00:00:00.000000000
27,209,11.75,97.25,212,1207,0.14940098661028894,88,6,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
28,209,12.0,97.25,212,1207,0.14940098661028894,88,6,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
29,208,12.25,97.0,212,1207,0.14940098661028894,88,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
65,171,21.25,87.75,212,1207,0.14940098661028894,60,11,2021-09-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
48,192,17.0,93.0,208,1211,0.14658210007047218,128,5,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
49,192,17.25,93.0,208,1211,0.14658210007047218,128,5,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
22,212,10.5,98.0,208,1211,0.14658210007047218,108,6,2024-02-10T00:00:00.000000000,2024-11-19T00:00:00.000000000
23,212,10.75,98.0,208,1211,0.14658210007047218,108,6,2024-02-10T00:00:00.000000000,2024-11-19T00:00:00.000000000
38,206,14.5,96.5,208,1211,0.14658210007047218,108,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
65,179,21.25,89.75,208,1211,0.14658210007047218,108,7,2023-10-13T00:00:00.000000000,2024-11-15T00:00:00.000000000
52,189,18.0,92.25,204,1215,0.14376321353065538,132,6,2024-02-26T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,203,15.0,95.75,204,1215,0.14376321353065538,108,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
28,208,12.0,97.0,204,1215,0.14376321353065538,88,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
65,172,21.25,88.0,204,1215,0.14376321353065538,60,11,2021-09-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
54,187,18.5,91.75,200,1219,0.14094432699083861,128,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
26,209,11.5,97.25,200,1219,0.14094432699083861,88,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
29,207,12.25,96.75,200,1219,0.14094432699083861,88,6,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
30,207,12.5,96.75,200,1219,0.14094432699083861,88,6,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
47,192,16.75,93.0,196,1223,0.13812544045102185,128,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
55,186,18.75,91.5,196,1223,0.13812544045102185,128,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,202,15.0,95.5,196,1223,0.13812544045102185,108,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
46,193,16.5,93.25,196,1223,0.13812544045102185,108,7,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
24,211,11.0,97.75,196,1223,0.13812544045102185,68,7,2024-02-06T00:00:00.000000000,2024-11-19T00:00:00.000000000
49,191,17.25,92.75,192,1227,0.13530655391120508,128,5,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
50,191,17.5,92.75,192,1227,0.13530655391120508,128,5,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
54,186,18.5,91.5,192,1227,0.13530655391120508,128,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
48,191,17.0,92.75,188,1231,0.1324876673713883,128,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
50,190,17.5,92.5,188,1231,0.1324876673713883,128,5,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
45,193,16.25,93.25,188,1231,0.1324876673713883,108,8,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
53,188,18.25,92.0,188,1231,0.1324876673713883,108,7,2024-02-26T00:00:00.000000000,2024-11-19T00:00:00.000000000
51,189,17.75,92.25,184,1235,0.12966878083157152,132,5,2024-02-26T00:00:00.000000000,2024-11-19T00:00:00.000000000
59,183,19.75,90.75,184,1235,0.12966878083157152,132,5,2024-02-26T00:00:00.000000000,2024-11-19T00:00:00.000000000
60,183,20.0,90.75,184,1235,0.12966878083157152,132,5,2024-02-26T00:00:00.000000000,2024-11-19T00:00:00.000000000
55,185,18.75,91.25,184,1235,0.12966878083157152,128,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,200,15.25,95.0,184,1235,0.12966878083157152,108,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
43,194,15.75,93.5,184,1235,0.12966878083157152,108,7,2024-02-22T00:00:00.000000000,2024-11-19T00:00:00.000000000
44,193,16.0,93.25,184,1235,0.12966878083157152,108,8,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
52,188,18.0,92.0,184,1235,0.12966878083157152,108,7,2024-02-26T00:00:00.000000000,2024-11-19T00:00:00.000000000
61,183,20.25,90.75,184,1235,0.12966878083157152,104,7,2024-02-26T00:00:00.000000000,2024-11-19T00:00:00.000000000
62,183,20.5,90.75,184,1235,0.12966878083157152,104,7,2024-02-26T00:00:00.000000000,2024-11-19T00:00:00.000000000
26,208,11.5,97.0,184,1235,0.12966878083157152,88,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
27,208,11.75,97.0,184,1235,0.12966878083157152,88,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
23,211,10.75,97.75,184,1235,0.12966878083157152,68,7,2024-02-10T00:00:00.000000000,2024-11-19T00:00:00.000000000
47,191,16.75,92.75,180,1239,0.12684989429175475,128,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,200,15.0,95.0,180,1239,0.12684989429175475,108,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,201,15.0,95.25,180,1239,0.12684989429175475,108,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
35,208,13.75,97.0,180,1239,0.12684989429175475,100,5,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,196,15.25,94.0,176,1243,0.12403100775193798,108,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,199,15.25,94.75,176,1243,0.12403100775193798,108,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
46,192,16.5,93.0,176,1243,0.12403100775193798,108,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
32,208,13.0,97.0,176,1243,0.12403100775193798,100,5,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
33,208,13.25,97.0,176,1243,0.12403100775193798,100,5,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
34,208,13.5,97.0,176,1243,0.12403100775193798,100,5,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
27,207,11.75,96.75,176,1243,0.12403100775193798,88,4,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
28,207,12.0,96.75,176,1243,0.12403100775193798,88,4,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
49,190,17.25,92.5,172,1247,0.12121212121212122,128,5,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
39,203,14.75,95.75,172,1247,0.12121212121212122,108,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
39,204,14.75,96.0,172,1247,0.12121212121212122,108,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
42,194,15.5,93.5,172,1247,0.12121212121212122,108,6,2024-02-22T00:00:00.000000000,2024-11-19T00:00:00.000000000
42,195,15.5,93.75,172,1247,0.12121212121212122,108,6,2024-02-22T00:00:00.000000000,2024-11-19T00:00:00.000000000
44,192,16.0,93.0,172,1247,0.12121212121212122,108,7,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
45,192,16.25,93.0,172,1247,0.12121212121212122,108,7,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
53,187,18.25,91.75,172,1247,0.12121212121212122,108,7,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
63,182,20.75,90.5,172,1247,0.12121212121212122,104,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
48,190,17.0,92.5,168,1251,0.11839323467230443,128,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,197,15.25,94.25,168,1251,0.11839323467230443,108,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,198,15.25,94.5,168,1251,0.11839323467230443,108,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
26,207,11.5,96.75,168,1251,0.11839323467230443,84,4,2024-01-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
65,173,21.25,88.25,168,1251,0.11839323467230443,60,10,2021-08-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
65,174,21.25,88.5,168,1251,0.11839323467230443,60,10,2021-08-24T00:00:00.000000000,2024-11-19T00:00:00.000000000
24,210,11.0,97.5,168,1251,0.11839323467230443,52,7,2024-02-06T00:00:00.000000000,2024-11-19T00:00:00.000000000
25,210,11.25,97.5,168,1251,0.11839323467230443,52,7,2024-02-06T00:00:00.000000000,2024-11-19T00:00:00.000000000
62,182,20.5,90.5,164,1255,0.11557434813248767,104,7,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
63,181,20.75,90.25,164,1255,0.11557434813248767,104,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
64,181,21.0,90.25,164,1255,0.11557434813248767,104,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
30,206,12.5,96.5,164,1255,0.11557434813248767,88,6,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
21,211,10.25,97.75,164,1255,0.11557434813248767,56,7,2024-02-10T00:00:00.000000000,2024-11-19T00:00:00.000000000
22,211,10.5,97.75,164,1255,0.11557434813248767,56,7,2024-02-10T00:00:00.000000000,2024-11-19T00:00:00.000000000
54,185,18.5,91.25,160,1259,0.1127554615926709,128,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
43,193,15.75,93.25,160,1259,0.1127554615926709,108,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
36,207,14.0,96.75,160,1259,0.1127554615926709,104,5,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
57,183,19.25,90.75,160,1259,0.1127554615926709,96,6,2024-02-26T00:00:00.000000000,2024-11-19T00:00:00.000000000
58,183,19.5,90.75,160,1259,0.1127554615926709,96,6,2024-02-26T00:00:00.000000000,2024-11-19T00:00:00.000000000
42,193,15.5,93.25,160,1259,0.1127554615926709,92,7,2024-02-26T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,199,15.0,94.75,160,1259,0.1127554615926709,56,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,195,15.25,93.75,156,1263,0.10993657505285412,108,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
35,207,13.75,96.75,156,1263,0.10993657505285412,100,5,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,193,15.25,93.25,156,1263,0.10993657505285412,92,7,2024-02-26T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,194,15.25,93.5,156,1263,0.10993657505285412,92,7,2024-02-26T00:00:00.000000000,2024-11-19T00:00:00.000000000
46,191,16.5,92.75,156,1263,0.10993657505285412,92,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
47,190,16.75,92.5,156,1263,0.10993657505285412,92,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,198,15.0,94.5,156,1263,0.10993657505285412,56,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
25,209,11.25,97.25,156,1263,0.10993657505285412,52,6,2024-02-06T00:00:00.000000000,2024-11-19T00:00:00.000000000
44,191,16.0,92.75,152,1267,0.10711768851303735,92,7,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
26,206,11.5,96.5,152,1267,0.10711768851303735,84,5,2024-01-05T00:00:00.000000000,2024-11-11T00:00:00.000000000
27,206,11.75,96.5,152,1267,0.10711768851303735,84,5,2024-01-05T00:00:00.000000000,2024-11-11T00:00:00.000000000
40,196,15.0,94.0,152,1267,0.10711768851303735,56,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,197,15.0,94.25,152,1267,0.10711768851303735,56,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
43,192,15.75,93.0,148,1271,0.10429880197322058,108,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
48,189,17.0,92.25,148,1271,0.10429880197322058,108,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
49,189,17.25,92.25,148,1271,0.10429880197322058,108,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
50,189,17.5,92.25,148,1271,0.10429880197322058,108,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
38,204,14.5,96.0,148,1271,0.10429880197322058,104,4,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
38,205,14.5,96.25,148,1271,0.10429880197322058,104,4,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
65,177,21.25,89.25,148,1271,0.10429880197322058,104,6,2021-08-24T00:00:00.000000000,2024-11-07T00:00:00.000000000
65,178,21.25,89.5,148,1271,0.10429880197322058,104,6,2021-08-24T00:00:00.000000000,2024-11-07T00:00:00.000000000
45,191,16.25,92.75,148,1271,0.10429880197322058,92,7,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
29,205,12.25,96.25,148,1271,0.10429880197322058,88,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
29,206,12.25,96.5,148,1271,0.10429880197322058,88,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
30,205,12.5,96.25,148,1271,0.10429880197322058,88,5,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
64,170,21.0,87.5,148,1271,0.10429880197322058,64,9,2021-09-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
65,175,21.25,88.75,148,1271,0.10429880197322058,60,8,2021-08-24T00:00:00.000000000,2024-11-07T00:00:00.000000000
65,176,21.25,89.0,148,1271,0.10429880197322058,60,8,2021-08-24T00:00:00.000000000,2024-11-07T00:00:00.000000000
81,52,25.25,58.0,148,1271,0.10429880197322058,20,13,2021-03-01T00:00:00.000000000,2024-09-28T00:00:00.000000000
55,184,18.75,91.0,144,1275,0.1014799154334038,108,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,195,15.0,93.75,144,1275,0.1014799154334038,104,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
44,190,16.0,92.5,144,1275,0.1014799154334038,92,6,2024-05-12T00:00:00.000000000,2024-11-19T00:00:00.000000000
20,234,10.0,103.5,144,1275,0.1014799154334038,64,7,2022-07-30T00:00:00.000000000,2024-11-19T00:00:00.000000000
84,38,26.0,54.5,144,1275,0.1014799154334038,64,8,2021-03-09T00:00:00.000000000,2022-10-01T00:00:00.000000000
23,210,10.75,97.5,144,1275,0.1014799154334038,40,7,2024-02-10T00:00:00.000000000,2024-11-19T00:00:00.000000000
81,36,25.25,54.0,144,1275,0.1014799154334038,24,12,2021-02-01T00:00:00.000000000,2022-10-01T00:00:00.000000000
36,206,14.0,96.5,140,1279,0.09866102889358704,104,4,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
37,206,14.25,96.5,140,1279,0.09866102889358704,104,4,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
41,192,15.25,93.0,140,1279,0.09866102889358704,92,6,2024-03-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
42,191,15.5,92.75,140,1279,0.09866102889358704,92,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
42,192,15.5,93.0,140,1279,0.09866102889358704,92,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
43,191,15.75,92.75,140,1279,0.09866102889358704,92,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
45,190,16.25,92.5,140,1279,0.09866102889358704,92,6,2024-05-12T00:00:00.000000000,2024-11-19T00:00:00.000000000
28,206,12.0,96.5,140,1279,0.09866102889358704,88,4,2024-01-01T00:00:00.000000000,2024-11-19T00:00:00.000000000
53,186,18.25,91.5,140,1279,0.09866102889358704,88,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
47,189,16.75,92.25,140,1279,0.09866102889358704,72,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
22,210,10.5,97.5,140,1279,0.09866102889358704,40,7,2024-02-10T00:00:00.000000000,2024-11-19T00:00:00.000000000
64,171,21.0,87.75,140,1279,0.09866102889358704,36,10,2021-09-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
54,184,18.5,91.0,136,1283,0.09584214235377025,108,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
37,205,14.25,96.25,136,1283,0.09584214235377025,104,4,2024-04-14T00:00:00.000000000,2024-11-19T00:00:00.000000000
60,182,20.0,90.5,136,1283,0.09584214235377025,104,4,2024-04-14T00:00:00.000000000,2024-11-15T00:00:00.000000000
61,182,20.25,90.5,136,1283,0.09584214235377025,104,4,2024-04-14T00:00:00.000000000,2024-11-15T00:00:00.000000000
41,191,15.25,92.75,136,1283,0.09584214235377025,92,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
46,190,16.5,92.5,136,1283,0.09584214235377025,92,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
53,185,18.25,91.25,136,1283,0.09584214235377025,88,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
39,199,14.75,94.75,136,1283,0.09584214235377025,56,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
39,200,14.75,95.0,136,1283,0.09584214235377025,56,6,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
39,201,14.75,95.25,132,1287,0.09302325581395349,104,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
39,202,14.75,95.5,132,1287,0.09302325581395349,104,4,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
40,194,15.0,93.5,132,1287,0.09302325581395349,92,5,2024-03-05T00:00:00.000000000,2024-11-19T00:00:00.000000000
